user_id,waitlist_signup_date,acquisition_channel,device,region,age_group,onboarding_completed,onboarding_date,first_opinion_posted,first_post_date,active_week_1,user_segment,engagement_propensity
U104737,2025-09-09,app_store,Android,Tier 1,25-34,True,2025-09-18,False,,False,Browser,0.572
U104738,2025-11-16,organic,Android,Metro,45+,False,,False,,False,Dropped (no onboarding),0.128
U104739,2025-10-13,influencer,iOS,Tier 1,25-34,True,2025-10-27,True,2025-10-28,True,Creator,0.851
U104740,2025-09-10,organic,Android,Tier 1,18-24,True,2025-09-22,False,,False,Browser,0.263
U104741,2025-09-29,social_ads,iOS,Tier 1,25-34,True,2025-10-13,True,2025-10-17,True,Creator,0.627
U104742,2025-10-28,organic,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.63
U104743,2025-09-23,app_store,iOS,Tier 1,25-34,True,2025-09-27,True,2025-09-27,False,Voter,0.382
U104744,2025-10-20,app_store,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.635
U104745,2025-09-19,organic,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.294
U104746,2025-09-25,social_ads,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.466
U104747,2025-10-28,social_ads,iOS,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.573
U104748,2025-10-10,social_ads,iOS,Tier 1,25-34,True,2025-10-15,True,2025-10-18,True,Voter,0.411
U104749,2025-09-19,social_ads,Android,Tier 3,18-24,True,2025-10-01,True,2025-10-08,True,Voter,0.538
U104750,2025-09-28,influencer,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.444
U104751,2025-11-04,social_ads,Android,Metro,18-24,True,2025-11-05,True,2025-11-09,False,Voter,0.227
U104752,2025-10-28,social_ads,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.745
U104753,2025-10-18,social_ads,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.191
U104754,2025-10-31,social_ads,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.481
U104755,2025-09-30,app_store,Android,Tier 1,25-34,True,2025-10-04,True,2025-10-10,False,Voter,0.196
U104756,2025-10-16,influencer,Android,Metro,18-24,True,2025-10-23,False,,False,Browser,0.474
U104757,2025-10-29,influencer,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.783
U104758,2025-10-17,organic,Android,Tier 3,35-44,True,2025-10-19,False,,False,Browser,0.65
U104759,2025-11-14,app_store,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.546
U104760,2025-11-09,organic,Android,Tier 2,18-24,True,2025-11-12,False,,False,Browser,0.359
U104761,2025-10-04,app_store,iOS,Tier 1,25-34,True,2025-10-16,False,,False,Browser,0.261
U104762,2025-09-05,influencer,iOS,Tier 1,18-24,True,2025-09-14,True,2025-09-20,False,Creator,0.872
U104763,2025-10-14,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.171
U104764,2025-09-23,referral,Android,Metro,18-24,True,2025-09-30,False,,True,Browser,0.397
U104765,2025-10-24,organic,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.155
U104766,2025-09-18,app_store,iOS,Tier 1,45+,True,2025-09-24,False,,False,Browser,0.111
U104767,2025-10-30,organic,Android,Tier 1,35-44,True,2025-11-06,False,,False,Browser,0.56
U104768,2025-11-12,referral,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.712
U104769,2025-10-03,organic,Android,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.195
U104770,2025-11-13,organic,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.253
U104771,2025-09-20,organic,iOS,Tier 1,25-34,True,2025-09-25,False,,False,Browser,0.209
U104772,2025-11-20,organic,iOS,Metro,18-24,True,2025-12-02,False,,False,Browser,0.294
U104773,2025-10-19,app_store,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.375
U104774,2025-10-29,app_store,Android,Tier 1,25-34,True,2025-10-30,True,2025-11-03,True,Creator,0.68
U104775,2025-10-18,social_ads,Android,Tier 2,45+,False,,False,,False,Dropped (no onboarding),0.101
U104776,2025-10-25,referral,Web,Tier 1,25-34,True,2025-11-07,True,2025-11-08,False,Voter,0.305
U104777,2025-10-11,organic,Android,Metro,45+,False,,False,,False,Dropped (no onboarding),0.309
U104778,2025-10-22,referral,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.099
U104779,2025-11-23,app_store,Web,Tier 2,18-24,True,2025-12-01,True,2025-12-07,True,Creator,0.836
U104780,2025-09-24,referral,Android,Tier 3,45+,True,2025-09-28,False,,False,Browser,0.386
U104781,2025-09-21,referral,Android,Metro,18-24,True,2025-09-27,False,,False,Browser,0.335
U104782,2025-11-19,influencer,Android,Tier 3,25-34,True,2025-11-23,False,,False,Browser,0.188
U104783,2025-10-21,organic,iOS,Tier 2,18-24,True,2025-11-01,True,2025-11-06,False,Voter,0.384
U104784,2025-10-19,influencer,Web,Tier 1,35-44,True,2025-10-30,False,,False,Browser,0.445
U104785,2025-09-02,app_store,Web,Metro,18-24,True,2025-09-10,False,,False,Browser,0.512
U104786,2025-09-27,social_ads,Android,Metro,35-44,True,2025-09-30,True,2025-10-02,False,Voter,0.474
U104787,2025-10-28,organic,Web,Tier 2,18-24,True,2025-10-31,False,,False,Browser,0.455
U104788,2025-09-14,organic,Android,Tier 1,18-24,True,2025-09-19,True,2025-09-21,True,Voter,0.085
U104789,2025-11-17,influencer,iOS,Tier 2,35-44,True,2025-11-26,True,2025-11-29,False,Voter,0.597
U104790,2025-09-29,referral,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.313
U104791,2025-10-05,referral,Android,Tier 2,18-24,True,2025-10-09,False,,True,Browser,0.478
U104792,2025-09-04,influencer,iOS,Tier 1,25-34,True,2025-09-15,False,,False,Browser,0.248
U104793,2025-09-20,referral,Android,Tier 3,18-24,True,2025-09-21,False,,False,Browser,0.438
U104794,2025-10-01,referral,Web,Metro,18-24,True,2025-10-03,False,,False,Browser,0.187
U104795,2025-09-11,app_store,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.77
U104796,2025-10-10,social_ads,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.379
U104797,2025-09-22,referral,Android,Metro,18-24,True,2025-10-04,True,2025-10-07,False,Voter,0.409
U104798,2025-10-03,influencer,Android,Tier 1,35-44,True,2025-10-08,False,,False,Browser,0.35
U104799,2025-10-25,social_ads,Android,Tier 2,25-34,True,2025-11-02,False,,True,Browser,0.216
U104800,2025-10-29,organic,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.023
U104801,2025-10-27,app_store,iOS,Metro,25-34,True,2025-10-28,False,,False,Browser,0.469
U104802,2025-10-20,referral,Android,Metro,25-34,True,2025-11-03,True,2025-11-09,True,Voter,0.532
U104803,2025-10-28,social_ads,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.444
U104804,2025-09-10,referral,Android,Metro,18-24,True,2025-09-21,False,,True,Browser,0.27
U104805,2025-11-04,organic,iOS,Metro,25-34,True,2025-11-12,False,,False,Browser,0.352
U104806,2025-09-24,social_ads,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.529
U104807,2025-11-05,app_store,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.312
U104808,2025-09-18,referral,Android,Metro,18-24,True,2025-10-02,True,2025-10-04,False,Creator,0.657
U104809,2025-11-22,social_ads,Android,Tier 1,45+,True,2025-11-24,True,2025-11-30,False,Voter,0.116
U104810,2025-10-02,social_ads,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.235
U104811,2025-10-29,influencer,Web,Tier 1,25-34,True,2025-11-05,True,2025-11-12,True,Voter,0.297
U104812,2025-10-01,referral,Android,Metro,25-34,True,2025-10-09,True,2025-10-10,True,Voter,0.417
U104813,2025-09-17,organic,Android,Tier 1,18-24,True,2025-09-30,True,2025-10-07,True,Voter,0.37
U104814,2025-10-09,social_ads,iOS,Tier 1,18-24,True,2025-10-09,False,,False,Browser,0.489
U104815,2025-09-18,referral,iOS,Tier 1,18-24,True,2025-09-22,True,2025-09-26,False,Voter,0.218
U104816,2025-09-22,organic,Android,Metro,25-34,True,2025-10-03,False,,False,Browser,0.51
U104817,2025-10-08,referral,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.412
U104818,2025-11-13,referral,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.18
U104819,2025-09-19,influencer,iOS,Metro,25-34,True,2025-09-24,False,,False,Browser,0.196
U104820,2025-11-08,organic,Android,Tier 3,18-24,True,2025-11-14,False,,False,Browser,0.689
U104821,2025-11-06,referral,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.743
U104822,2025-11-11,referral,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.182
U104823,2025-11-04,referral,iOS,Tier 2,35-44,True,2025-11-16,True,2025-11-22,True,Creator,0.797
U104824,2025-09-12,referral,Android,Tier 2,25-34,True,2025-09-17,False,,False,Browser,0.675
U104825,2025-09-01,referral,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.288
U104826,2025-11-11,app_store,Android,Tier 1,25-34,True,2025-11-25,False,,False,Browser,0.256
U104827,2025-09-12,referral,Web,Tier 3,35-44,True,2025-09-23,False,,False,Browser,0.589
U104828,2025-10-31,organic,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.413
U104829,2025-09-12,influencer,Android,Tier 1,18-24,True,2025-09-19,False,,False,Browser,0.426
U104830,2025-09-14,app_store,Android,Tier 1,18-24,True,2025-09-25,False,,False,Browser,0.132
U104831,2025-09-14,app_store,iOS,Metro,18-24,True,2025-09-15,False,,True,Browser,0.576
U104832,2025-09-12,social_ads,Web,Tier 1,25-34,True,2025-09-15,False,,False,Browser,0.292
U104833,2025-09-23,organic,Web,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.547
U104834,2025-09-19,referral,Android,Metro,18-24,True,2025-09-30,True,2025-10-06,True,Voter,0.374
U104835,2025-10-12,referral,Android,Metro,18-24,True,2025-10-17,False,,False,Browser,0.566
U104836,2025-11-03,referral,Android,Metro,25-34,True,2025-11-03,True,2025-11-07,True,Voter,0.488
U104837,2025-09-20,social_ads,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.103
U104838,2025-11-02,influencer,iOS,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.151
U104839,2025-10-30,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.326
U104840,2025-09-15,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.199
U104841,2025-09-25,social_ads,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.438
U104842,2025-11-04,organic,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.327
U104843,2025-11-14,social_ads,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.01
U104844,2025-10-29,influencer,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.563
U104845,2025-09-07,referral,Android,Metro,35-44,True,2025-09-14,True,2025-09-17,True,Creator,0.723
U104846,2025-09-23,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.386
U104847,2025-11-22,social_ads,Android,Tier 1,18-24,True,2025-11-29,True,2025-12-05,True,Voter,0.079
U104848,2025-09-15,social_ads,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.336
U104849,2025-11-20,organic,iOS,Tier 1,35-44,True,2025-12-02,True,2025-12-09,False,Voter,0.08
U104850,2025-10-03,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.324
U104851,2025-10-20,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.566
U104852,2025-11-20,app_store,Web,Metro,18-24,True,2025-11-28,True,2025-11-29,True,Creator,0.793
U104853,2025-10-24,organic,Web,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.042
U104854,2025-09-12,referral,iOS,Tier 2,25-34,True,2025-09-15,True,2025-09-21,False,Voter,0.531
U104855,2025-09-26,organic,iOS,Tier 1,25-34,True,2025-09-30,True,2025-10-06,True,Voter,0.487
U104856,2025-10-22,social_ads,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.497
U104857,2025-11-17,social_ads,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.15
U104858,2025-09-21,organic,Android,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.061
U104859,2025-11-15,referral,Android,Metro,18-24,True,2025-11-25,False,,False,Browser,0.468
U104860,2025-09-25,referral,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.112
U104861,2025-10-06,app_store,iOS,Tier 2,25-34,True,2025-10-07,False,,False,Browser,0.257
U104862,2025-10-12,influencer,iOS,Tier 3,25-34,True,2025-10-25,False,,False,Browser,0.582
U104863,2025-10-21,influencer,Web,Metro,25-34,True,2025-11-04,True,2025-11-05,False,Voter,0.455
U104864,2025-10-16,referral,Android,Tier 2,45+,False,,False,,False,Dropped (no onboarding),0.09
U104865,2025-09-03,referral,Android,Metro,18-24,True,2025-09-12,False,,False,Browser,0.054
U104866,2025-10-11,social_ads,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.269
U104867,2025-10-22,influencer,iOS,Metro,25-34,True,2025-10-28,False,,True,Browser,0.719
U104868,2025-10-24,referral,iOS,Tier 3,45+,False,,False,,False,Dropped (no onboarding),0.513
U104869,2025-09-21,referral,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.279
U104870,2025-09-30,organic,Web,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.357
U104871,2025-10-03,referral,Web,Tier 1,18-24,True,2025-10-16,False,,False,Browser,0.226
U104872,2025-10-19,referral,Web,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.308
U104873,2025-10-13,app_store,iOS,Tier 1,35-44,True,2025-10-19,False,,False,Browser,0.252
U104874,2025-11-20,organic,iOS,Tier 1,25-34,True,2025-12-04,True,2025-12-09,False,Voter,0.348
U104875,2025-11-07,organic,Android,Metro,25-34,True,2025-11-10,False,,False,Browser,0.455
U104876,2025-09-06,influencer,Android,Tier 2,25-34,True,2025-09-15,True,2025-09-22,True,Voter,0.589
U104877,2025-09-12,organic,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.456
U104878,2025-09-19,influencer,Android,Tier 1,18-24,True,2025-10-01,False,,False,Browser,0.445
U104879,2025-10-31,social_ads,Web,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.177
U104880,2025-10-26,organic,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.331
U104881,2025-10-05,social_ads,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.424
U104882,2025-10-29,organic,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.365
U104883,2025-10-09,referral,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.507
U104884,2025-10-26,referral,Android,Tier 1,25-34,True,2025-10-30,True,2025-11-05,True,Voter,0.444
U104885,2025-10-29,app_store,iOS,Tier 1,25-34,True,2025-11-09,True,2025-11-15,False,Voter,0.525
U104886,2025-09-30,organic,Android,Tier 2,25-34,True,2025-10-14,True,2025-10-19,False,Voter,0.325
U104887,2025-10-29,social_ads,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.406
U104888,2025-09-23,referral,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.49
U104889,2025-11-09,app_store,Android,Metro,25-34,True,2025-11-21,False,,False,Browser,0.258
U104890,2025-09-18,referral,Android,Tier 1,25-34,True,2025-09-29,True,2025-10-03,True,Creator,0.703
U104891,2025-10-21,organic,Android,Tier 2,25-34,True,2025-10-22,False,,False,Browser,0.609
U104892,2025-09-22,app_store,Web,Tier 3,25-34,True,2025-10-01,True,2025-10-05,True,Creator,0.658
U104893,2025-09-19,referral,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.476
U104894,2025-09-23,organic,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.571
U104895,2025-09-17,influencer,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.517
U104896,2025-10-08,app_store,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.635
U104897,2025-09-19,app_store,Android,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.322
U104898,2025-10-05,referral,Android,Tier 1,18-24,True,2025-10-15,False,,False,Browser,0.09
U104899,2025-11-02,referral,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.194
U104900,2025-09-26,organic,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.37
U104901,2025-09-18,organic,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.715
U104902,2025-09-12,organic,iOS,Tier 2,18-24,True,2025-09-19,True,2025-09-21,True,Creator,0.668
U104903,2025-09-22,organic,Android,Metro,25-34,True,2025-10-02,True,2025-10-08,False,Creator,0.694
U104904,2025-10-11,organic,Android,Metro,18-24,True,2025-10-24,True,2025-10-28,True,Voter,0.122
U104905,2025-09-09,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.381
U104906,2025-11-11,referral,Web,Tier 2,35-44,True,2025-11-17,False,,False,Browser,0.133
U104907,2025-11-18,organic,Web,Tier 2,45+,True,2025-11-23,False,,False,Browser,0.405
U104908,2025-09-18,organic,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.167
U104909,2025-10-09,organic,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.828
U104910,2025-09-21,social_ads,Web,Tier 3,25-34,True,2025-09-26,True,2025-09-30,False,Creator,0.803
U104911,2025-10-17,organic,iOS,Tier 2,45+,True,2025-10-18,True,2025-10-25,False,Voter,0.45
U104912,2025-10-19,referral,Android,Tier 3,45+,False,,False,,False,Dropped (no onboarding),0.314
U104913,2025-09-18,social_ads,Android,Metro,45+,True,2025-10-01,False,,False,Browser,0.36
U104914,2025-09-25,organic,Android,Tier 2,25-34,True,2025-09-25,False,,False,Browser,0.379
U104915,2025-10-29,referral,iOS,Metro,45+,True,2025-11-10,True,2025-11-12,True,Voter,0.493
U104916,2025-11-24,app_store,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.247
U104917,2025-10-02,app_store,Android,Metro,18-24,True,2025-10-15,True,2025-10-18,True,Voter,0.444
U104918,2025-09-24,social_ads,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.208
U104919,2025-11-13,social_ads,Android,Tier 3,25-34,True,2025-11-16,False,,False,Browser,0.487
U104920,2025-10-25,app_store,iOS,Tier 1,35-44,True,2025-11-05,False,,False,Browser,0.39
U104921,2025-10-06,referral,Android,Tier 3,25-34,True,2025-10-09,True,2025-10-09,False,Voter,0.318
U104922,2025-09-08,influencer,Android,Tier 1,35-44,True,2025-09-22,False,,False,Browser,0.385
U104923,2025-10-01,referral,iOS,Tier 2,18-24,True,2025-10-09,False,,False,Browser,0.377
U104924,2025-10-10,influencer,Web,Metro,18-24,True,2025-10-15,False,,True,Browser,0.78
U104925,2025-11-01,social_ads,Android,Tier 3,25-34,True,2025-11-06,True,2025-11-07,True,Creator,0.664
U104926,2025-09-27,referral,Android,Metro,25-34,True,2025-10-03,True,2025-10-06,True,Voter,0.454
U104927,2025-10-18,social_ads,Android,Tier 2,18-24,True,2025-10-20,False,,False,Browser,0.487
U104928,2025-10-13,influencer,Android,Tier 3,18-24,True,2025-10-18,True,2025-10-21,False,Voter,0.616
U104929,2025-09-09,referral,iOS,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.181
U104930,2025-10-27,social_ads,Web,Tier 2,45+,False,,False,,False,Dropped (no onboarding),0.397
U104931,2025-09-23,influencer,Android,Metro,35-44,True,2025-09-24,False,,False,Browser,0.729
U104932,2025-09-19,influencer,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.074
U104933,2025-10-06,influencer,Android,Metro,35-44,True,2025-10-06,False,,False,Browser,0.462
U104934,2025-10-10,referral,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.24
U104935,2025-10-16,referral,Android,Metro,25-34,True,2025-10-28,True,2025-11-02,True,Voter,0.356
U104936,2025-10-10,app_store,Android,Tier 2,25-34,True,2025-10-17,True,2025-10-19,True,Voter,0.464
